-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 04/01/2024 in LST
Location: Latitude  9.99   Longitude 99.84 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2.7 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M
2024,3,21,14,756.05,28.83,76.3
2024,3,21,15,519.92,28.85,76.45
2024,3,21,16,336.48,28.87,76.78
2024,3,21,17,136.9,28.85,77.21
2024,3,21,18,9.4,28.86,77.32
2024,3,21,19,0.0,28.92,77.02
2024,3,21,20,0.0,28.97,76.65
2024,3,21,21,0.0,29.01,76.48
2024,3,21,22,0.0,29.0,76.75
2024,3,21,23,0.0,28.96,77.09
2024,3,22,0,0.0,28.88,77.44
2024,3,22,1,0.0,28.81,77.79
2024,3,22,2,0.0,28.75,78.16
2024,3,22,3,0.0,28.7,78.25
2024,3,22,4,0.0,28.67,78.18
2024,3,22,5,0.0,28.67,78.03
2024,3,22,6,11.68,28.68,77.86
2024,3,22,7,163.05,28.77,77.66
2024,3,22,8,399.1,28.86,78.15
2024,3,22,9,628.38,28.94,78.36
2024,3,22,10,802.9,28.98,78.03
2024,3,22,11,914.55,28.94,77.95
2024,3,22,12,966.25,28.9,78.15
2024,3,22,13,939.38,28.9,78.32
2024,3,22,14,816.62,28.9,78.42
2024,3,22,15,627.75,28.93,78.29
2024,3,22,16,398.58,28.93,78.28
2024,3,22,17,168.85,28.93,78.42
2024,3,22,18,10.73,28.91,78.67
2024,3,22,19,0.0,28.89,78.94
2024,3,22,20,0.0,28.86,79.21
2024,3,22,21,0.0,28.81,79.63
2024,3,22,22,0.0,28.73,80.17
2024,3,22,23,0.0,28.64,80.4
2024,3,23,0,0.0,28.53,80.66
2024,3,23,1,0.0,28.48,81.11
2024,3,23,2,0.0,28.44,81.64
2024,3,23,3,0.0,28.43,82.03
2024,3,23,4,0.0,28.45,82.16
2024,3,23,5,0.0,28.43,82.06
2024,3,23,6,13.07,28.48,81.81
2024,3,23,7,172.55,28.57,81.67
2024,3,23,8,403.77,28.67,81.51
2024,3,23,9,624.35,28.77,81.21
2024,3,23,10,796.47,28.86,80.95
2024,3,23,11,923.55,28.88,80.99
2024,3,23,12,968.65,28.88,81.18
2024,3,23,13,922.42,28.91,81.19
2024,3,23,14,792.35,28.95,81.14
2024,3,23,15,612.4,29.01,80.94
2024,3,23,16,392.05,29.07,80.68
2024,3,23,17,160.77,29.12,80.38
2024,3,23,18,10.35,29.14,80.06
2024,3,23,19,0.0,29.17,79.75
2024,3,23,20,0.0,29.19,79.45
2024,3,23,21,0.0,29.19,79.3
2024,3,23,22,0.0,29.14,79.38
2024,3,23,23,0.0,29.07,79.59
2024,3,24,0,0.0,29.0,79.78
2024,3,24,1,0.0,28.93,79.86
2024,3,24,2,0.0,28.89,79.83
2024,3,24,3,0.0,28.88,79.64
2024,3,24,4,0.0,28.89,79.65
2024,3,24,5,0.0,28.91,79.67
2024,3,24,6,12.88,28.93,79.75
2024,3,24,7,167.98,28.99,79.69
2024,3,24,8,401.52,29.08,79.69
2024,3,24,9,605.2,29.17,79.73
2024,3,24,10,784.5,29.23,79.82
2024,3,24,11,898.8,29.23,80.14
2024,3,24,12,959.1,29.2,80.27
2024,3,24,13,894.4,29.14,80.43
2024,3,24,14,803.7,29.06,80.74
2024,3,24,15,611.92,28.99,81.14
2024,3,24,16,390.75,28.93,81.64
2024,3,24,17,158.77,28.88,82.24
2024,3,24,18,10.05,28.85,82.89
2024,3,24,19,0.0,28.86,83.37
2024,3,24,20,0.0,28.88,83.66
2024,3,24,21,0.0,28.89,83.72
2024,3,24,22,0.0,28.89,83.83
2024,3,24,23,0.0,28.86,83.97
2024,3,25,0,0.0,28.82,83.88
2024,3,25,1,0.0,28.78,83.88
2024,3,25,2,0.0,28.77,83.64
2024,3,25,3,0.0,28.78,83.21
2024,3,25,4,0.0,28.78,83.08
2024,3,25,5,0.0,28.78,83.15
2024,3,25,6,13.7,28.81,82.91
2024,3,25,7,174.4,28.92,81.96
2024,3,25,8,411.67,29.06,80.68
2024,3,25,9,616.42,29.19,79.41
2024,3,25,10,759.95,29.25,78.43
2024,3,25,11,870.17,29.29,77.75
2024,3,25,12,904.58,29.28,77.65
2024,3,25,13,837.22,29.26,77.86
2024,3,25,14,781.78,29.24,78.32
2024,3,25,15,596.95,29.22,79.0
2024,3,25,16,342.08,29.16,79.96
2024,3,25,17,144.93,29.07,80.94
2024,3,25,18,9.52,29.0,81.82
2024,3,25,19,0.0,28.96,82.5
2024,3,25,20,0.0,28.91,82.96
2024,3,25,21,0.0,28.88,83.07
2024,3,25,22,0.0,28.83,83.13
2024,3,25,23,0.0,28.71,83.21
2024,3,26,0,0.0,28.58,82.96
2024,3,26,1,0.0,28.45,82.73
2024,3,26,2,0.0,28.34,82.7
2024,3,26,3,0.0,28.31,82.35
2024,3,26,4,0.0,28.3,82.14
2024,3,26,5,0.0,28.34,82.07
2024,3,26,6,15.12,28.46,82.15
2024,3,26,7,186.82,28.65,81.95
2024,3,26,8,428.12,28.82,81.68
2024,3,26,9,643.58,28.97,81.06
2024,3,26,10,807.38,29.04,80.5
2024,3,26,11,928.28,29.13,79.86
2024,3,26,12,968.2,29.2,79.4
2024,3,26,13,911.25,29.22,79.39
2024,3,26,14,813.97,29.2,79.6
2024,3,26,15,617.3,29.17,79.79
2024,3,26,16,394.27,29.13,79.97
2024,3,26,17,160.93,29.05,80.32
2024,3,26,18,10.15,28.94,80.77
2024,3,26,19,0.0,28.86,81.05
2024,3,26,20,0.0,28.79,81.42
2024,3,26,21,0.0,28.71,81.88
2024,3,26,22,0.0,28.66,82.18
2024,3,26,23,0.0,28.63,81.98
2024,3,27,0,0.0,28.63,81.37
2024,3,27,1,0.0,28.63,81.12
2024,3,27,2,0.0,28.66,81.34
2024,3,27,3,0.0,28.7,81.67
2024,3,27,4,0.0,28.77,81.42
2024,3,27,5,0.0,28.81,81.12
2024,3,27,6,14.38,28.84,81.12
2024,3,27,7,170.93,28.93,81.07
2024,3,27,8,420.73,29.03,80.99
2024,3,27,9,626.25,29.13,80.67
2024,3,27,10,804.62,29.23,80.3
2024,3,27,11,905.9,29.31,79.99
2024,3,27,12,957.6,29.33,79.95
2024,3,27,13,932.45,29.31,80.17
2024,3,27,14,807.22,29.27,80.41
2024,3,27,15,602.75,29.23,80.64
2024,3,27,16,384.67,29.17,80.83
2024,3,27,17,154.02,29.13,80.87
2024,3,27,18,9.8,29.07,81.02
2024,3,27,19,0.0,29.03,81.2
2024,3,27,20,0.0,29.01,81.33
2024,3,27,21,0.0,28.96,81.27
2024,3,27,22,0.0,28.92,81.03
2024,3,27,23,0.0,28.86,80.86
2024,3,28,0,0.0,28.79,80.69
2024,3,28,1,0.0,28.76,80.48
2024,3,28,2,0.0,28.78,80.29
2024,3,28,3,0.0,28.83,80.05
2024,3,28,4,0.0,28.86,79.87
2024,3,28,5,0.0,28.89,79.74
2024,3,28,6,14.15,28.91,80.12
2024,3,28,7,150.73,28.98,80.49
2024,3,28,8,362.7,29.04,80.9
2024,3,28,9,522.1,29.11,81.09
2024,3,28,10,702.72,29.16,81.12
2024,3,28,11,838.2,29.19,81.02
2024,3,28,12,909.12,29.17,81.02
2024,3,28,13,872.25,29.16,80.77
2024,3,28,14,759.38,29.18,80.35
2024,3,28,15,523.78,29.17,80.1
2024,3,28,16,349.48,29.2,79.73
2024,3,28,17,149.95,29.26,79.51
2024,3,28,18,10.23,29.31,79.46
2024,3,28,19,0.0,29.37,79.5
2024,3,28,20,0.0,29.44,79.49
2024,3,28,21,0.0,29.47,79.81
2024,3,28,22,0.0,29.46,80.41
2024,3,28,23,0.0,29.41,81.19
2024,3,29,0,0.0,29.33,82.22
2024,3,29,1,0.0,29.23,83.39
2024,3,29,2,0.0,29.12,84.39
2024,3,29,3,0.0,29.06,84.84
2024,3,29,4,0.0,29.03,85.06
2024,3,29,5,0.0,29.03,84.97
2024,3,29,6,12.62,29.08,84.57
2024,3,29,7,134.23,29.2,83.89
2024,3,29,8,285.98,29.31,83.35
2024,3,29,9,486.65,29.4,82.84
2024,3,29,10,737.6,29.47,82.24
2024,3,29,11,828.15,29.51,81.74
2024,3,29,12,884.33,29.52,81.44
2024,3,29,13,879.15,29.51,81.37
2024,3,29,14,755.45,29.53,81.32
2024,3,29,15,591.72,29.56,81.18
2024,3,29,16,362.88,29.58,81.01
2024,3,29,17,147.12,29.58,81.0
2024,3,29,18,7.55,29.57,81.1
2024,3,29,19,0.0,29.54,81.45
2024,3,29,20,0.0,29.54,81.72
2024,3,29,21,0.0,29.51,82.18
2024,3,29,22,0.0,29.51,82.32
2024,3,29,23,0.0,29.47,82.32
2024,3,30,0,0.0,29.41,82.22
2024,3,30,1,0.0,29.34,82.27
2024,3,30,2,0.0,29.28,82.53
2024,3,30,3,0.0,29.25,82.77
2024,3,30,4,0.0,29.22,82.77
2024,3,30,5,0.0,29.19,82.63
2024,3,30,6,15.48,29.18,82.58
2024,3,30,7,153.02,29.2,82.37
2024,3,30,8,362.27,29.23,82.15
2024,3,30,9,540.58,29.24,81.96
2024,3,30,10,708.2,29.2,82.24
2024,3,30,11,859.8,29.14,82.73
2024,3,30,12,914.97,29.03,83.19
2024,3,30,13,750.78,28.93,83.64
2024,3,30,14,601.75,28.84,84.14
2024,3,30,15,430.95,28.77,84.8
2024,3,30,16,260.75,28.74,85.1
2024,3,30,17,118.03,28.75,85.27
2024,3,30,18,6.35,28.83,85.12
2024,3,30,19,0.0,28.9,85.03
2024,3,30,20,0.0,29.0,84.76
2024,3,30,21,0.0,29.07,84.37
2024,3,30,22,0.0,29.12,83.87
2024,3,30,23,0.0,29.11,83.47
2024,3,31,0,0.0,29.05,83.03
2024,3,31,1,0.0,28.96,82.51
2024,3,31,2,0.0,28.86,81.97
2024,3,31,3,0.0,28.8,81.23
2024,3,31,4,0.0,28.73,80.4
2024,3,31,5,0.0,28.71,79.66
2024,3,31,6,17.6,28.74,79.05
2024,3,31,7,164.9,28.82,78.58
2024,3,31,8,374.2,28.91,78.11
2024,3,31,9,604.58,29.02,77.38
2024,3,31,10,747.9,29.12,76.58
2024,3,31,11,868.47,29.18,75.85
2024,3,31,12,872.0,29.19,75.44
2024,3,31,13,840.78,29.17,75.23
2024,3,31,14,733.72,29.15,75.14
2024,3,31,15,550.08,29.13,75.2
2024,3,31,16,337.88,29.18,74.81
2024,3,31,17,142.15,29.3,74.25
2024,3,31,18,6.55,29.37,74.67
2024,3,31,19,0.0,29.44,75.33
2024,3,31,20,0.0,29.54,75.86
2024,3,31,21,0.0,29.6,76.2
2024,3,31,22,0.0,29.6,76.6
2024,3,31,23,0.0,29.54,77.02
2024,4,1,0,0.0,29.47,77.16
2024,4,1,1,0.0,29.38,77.4
2024,4,1,2,0.0,29.29,77.86
2024,4,1,3,0.0,29.22,78.58
2024,4,1,4,0.0,29.19,79.12
2024,4,1,5,0.0,29.2,79.34
2024,4,1,6,16.7,29.26,79.22
2024,4,1,7,190.07,29.36,78.75
2024,4,1,8,432.33,29.51,77.66
2024,4,1,9,655.05,29.68,76.08
2024,4,1,10,821.78,29.83,74.19
2024,4,1,11,914.62,29.93,72.56
2024,4,1,12,915.2,30.02,71.16
2024,4,1,13,903.72,30.08,70.27
2024,4,1,14,813.2,30.13,69.64
2024,4,1,15,601.12,30.17,69.31
2024,4,1,16,370.85,30.18,69.65
2024,4,1,17,155.7,30.18,70.65
2024,4,1,18,8.15,30.14,72.06
2024,4,1,19,0.0,30.12,73.3
2024,4,1,20,0.0,30.11,74.02
2024,4,1,21,0.0,30.09,74.62
2024,4,1,22,0.0,30.06,75.29
2024,4,1,23,0.0,30.01,76.08
